INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
у всех же сынов Израилевых ни на <mark>человека</mark>, ни на скот не пошевелит пес языком своим, дабы вы знали, какое различие делает Господь между Египтянами и между Израильтянами.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	ceb93362-87ec-4931-8457-a7be823940a7	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
В тридцать первый год Асы, царя Иудейского, воцарился Амврий над Израилем и царствовал двенадцать <mark>лет</mark>. В Фирце он царствовал шесть лет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	9cc2566f-6a2e-4e90-b573-40679a90ec37	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
то возьми <mark>шило</mark> и проколи ухо его к двери; и будет он рабом твоим на век. Так поступай и с рабою твоею.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	1c0ec8c5-a915-4ce2-a093-2b5b625ed1a9	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
итак, если вы будете слушаться гласа Моего и соблюдать завет Мой,то будете Моим <mark>уделом</mark> из всех народов, ибо Моя вся земля,	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	0b369ce0-f3da-4ea6-b27f-19c9de8a6b8b	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
и пусть съедят Аарон и сыны его мясо овна сего из <mark>корзины</mark>, у дверей скинии собрания,	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	70a3443a-bbaa-4d95-9977-f1d3e007da1f	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
Я услышал, и вострепетала внутренность моя; при вести о сем задрожали <mark>губы</mark> мои, боль проникла в кости мои, и колеблется место подо мною; а я должен быть спокоен в день бедствия, когда придет на народ мой грабитель его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad3395aa5328c5ae77	b6cab40a-e135-4147-a6c3-0d4136b02ec9	00019a3cbe--6117e4ad3395aa5328c5ae77	d38dc2eb18bd9869609c50a6da7d25cf	APPROVED	+	
											
Каждый из строивших препоясан был мечом по чреслам своим, и так они строили. Возле меня находился <mark>трубач</mark>.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	68daef87-4290-4fba-86ea-075ffa9d955b	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
(50:21) тогда благоугодны будут Тебе жертвы правды,возношение и всесожжение; тогда возложат на <mark>алтарь</mark> Твой тельцов.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	18ec8d22-91f8-49ed-9fba-337e8ae79e09	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
Тут Иудеи обступили Его и говорили Ему: долго ли Тебе держать нас в <mark>недоумении</mark>? если Ты Христос, скажи нам прямо.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	b7ad8b0d-4212-46aa-99eb-1637f9b6d549	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
И построил он дом из дерева Ливанского, длиною во сто локтей, шириною в пятьдесят локтей, а вышиною в тридцать локтей, на четырех <mark>рядах</mark> кедровых столбов; и кедровые бревна положены были на столбах.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	6107a661-ce19-4607-8af0-967d78d798d3	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
И повергшись пред Господом, молился я, как прежде, сорок дней и сорок <mark>ночей</mark>, хлеба не ел и воды не пил, за все грехи ваши, которыми вы согрешили, сделав зло в очах Господа и раздражив Его;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	1a83ba2d-4338-4ca0-afd5-94784f80aa35	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
Еще сказал ему Господь: положи руку твою к себе в пазуху. И он положил руку свою к себе в пазуху, вынул ее, и вот, <mark>рука</mark> его побелела от проказы, как снег.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	dc916e6c-5fe8-4319-8bee-ccc926ea2dcb	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
Сопровождавшие Павла проводили его до <mark>Афин</mark> и, получив приказание к Силе и Тимофею, чтобы они скорее пришли к нему, отправились.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	c430e239-05b0-49ce-8275-2d9da8fe0a65	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
и всякое приношение хлебное, которое печено в печи, и всякое приготовленное в горшке или на <mark>сковороде</mark>, принадлежит священнику, приносящему его;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	236afbfd-03bb-41ff-b265-4e803dc184c9	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
Возвратить ли его в ножны его? – на месте, где ты сотворен, на земле <mark>происхождения</mark> твоего буду судить тебя:	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	740d5854-ece0-43d1-aa30-2858e7f0b571	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
и сказал он: слушайте, все Иудеи и жители Иерусалима и царь Иосафат! Так говорит Господь к вам: не бойтесь и не ужасайтесь <mark>множества</mark> сего великого, ибо не ваша война, а Божия.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ad90c4320aff8956be	26f5a6a9-c969-4932-9f17-10fa62ce40ee	00019a3cbe--6117e4ad90c4320aff8956be	cd80317cb648aff1f72d186bcc678644	APPROVED	+	
											
Итак бодрствуйте, потому что не знаете, в который <mark>час</mark> Господь ваш приидет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	a9b26a12-6fc8-423e-8abc-816dcb0fc074	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
Придя в дом свой, взял нож и, взяв наложницу свою, разрезал ее по членам ее на двенадцать <mark>частей</mark> и послал во все пределы Израилевы.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	3d94c29a-73b6-4305-a729-0e21529b6938	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
Недостоин я всех милостей и всех благодеяний, которые Ты сотворил рабу Твоему, ибо я с <mark>посохом</mark> моим перешел этот Иордан, а теперь у меня два стана.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	6e1a1767-bdb3-4c5e-85ad-1e2c64266353	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
жизнь и милость даровал мне, и <mark>попечение</mark> Твое хранило дух мой?	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	c32fb93b-41ec-4b7f-9f07-e7129d89432d	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
Чрез рабов твоих ты порицал Господа и сказал: „со множеством колесниц моих я взошел на высоту гор, на ребра Ливана, и срубил рослые кедры его, отличные кипарисы его, и пришел на самую вершину его, в <mark>рощу</mark> сада его;	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	4caddd30-c7e7-4500-80f3-2b64b00bb67c	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
И на всех стенах храма кругом сделал резные изображения херувимов и пальмовых дерев и распускающихся <mark>цветов</mark>, внутри и вне.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	33d233ba-f4f7-4b3e-814e-4acadbb893c8	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
И остаток дерев леса его так будет малочислен, что дитя в <mark>состоянии</mark> будет сделать опись.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	7b532ec0-eb90-4120-863a-e5295a673fb3	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
Когда дерутся между собою мужчины, и жена одного подойдет, чтобы отнять мужа своего из <mark>рук</mark> бьющего его, и протянув руку свою, схватит его за срамный уд,	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	e5c2acaf-bf45-486f-a388-21684e11f9dc	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
Старые ворота чинили Иоиада, сын Пасеаха, и Мешуллам, сын Бесодии: они покрыли их и вставили двери их, и замки их и <mark>засовы</mark> их.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	0586f54f-5404-47c7-9866-be300cbdac6d	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
И <mark>крюки</mark> в одну ладонь приделаны были к стенам здания кругом, а на столах клали жертвенное мясо.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae58fc4a3dc1c7d205	b3a55fba-8564-4147-ae85-e31a38fd6780	00019a3cbe--6117e4ae58fc4a3dc1c7d205	f273a9e7a786108113e4b8bc537262c2	APPROVED	+	
											
Каждый из строивших препоясан был мечом по чреслам своим, и так они строили. Возле меня находился <mark>трубач</mark>.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae89feee7136226367	68daef87-4290-4fba-86ea-075ffa9d955b	00019a3cbe--6117e4ae89feee7136226367	26ca04e9154732d26d43a669d3edaf30	APPROVED	+	
(50:21) тогда благоугодны будут Тебе жертвы правды,возношение и всесожжение; тогда возложат на <mark>алтарь</mark> Твой тельцов.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae89feee7136226367	18ec8d22-91f8-49ed-9fba-337e8ae79e09	00019a3cbe--6117e4ae89feee7136226367	26ca04e9154732d26d43a669d3edaf30	APPROVED	+	
Тут Иудеи обступили Его и говорили Ему: долго ли Тебе держать нас в <mark>недоумении</mark>? если Ты Христос, скажи нам прямо.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae89feee7136226367	b7ad8b0d-4212-46aa-99eb-1637f9b6d549	00019a3cbe--6117e4ae89feee7136226367	26ca04e9154732d26d43a669d3edaf30	APPROVED	+	
И построил он дом из дерева Ливанского, длиною во сто локтей, шириною в пятьдесят локтей, а вышиною в тридцать локтей, на четырех <mark>рядах</mark> кедровых столбов; и кедровые бревна положены были на столбах.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e4ae89feee7136226367	6107a661-ce19-4607-8af0-967d78d798d3	00019a3cbe--6117e4ae89feee7136226367	26ca04e9154732d26d43a669d3edaf30	APPROVED	+	
